OSLO2EMIT0.001	OSLO2EMIT0.002	OSLO2EMIT0.003	OSLO2EMIT0.004	OSLO2EMIT0.005	OSLO2EMIT0.006	OSLO2EMIT0.007	OSLO2EMIT0.008	OSLO2EMIT0.009	OSLO2EMIT0.010	OSLO2EMIT0.011	OSLO2EMIT0.012	OSLO2EMIT0.013	OSLO2EMIT0.014	OSLO2EMIT0.015	OSLO2EMIT0.016	OSLO2EMIT0.017	OSLO2EMIT0.018	OSLO2EMIT0.019	OSLO2EMIT0.020	OSLO2EMIT0.021	OSLO2EMIT0.022	OSLO2EMIT0.023	OSLO2EMIT0.024	OSLO2EMIT0.025	OSLO2EMIT0.026	OSLO2EMIT0.027	OSLO2EMIT0.028	OSLO2EMIT0.029	OSLO2EMIT0.030	OSLO2EMIT0.031	OSLO2EMIT0.032	OSLO2EMIT0.033	OSLO2EMIT0.034	OSLO2EMIT0.035	OSLO2EMIT0.036	OSLO2EMIT0.037	OSLO2EMIT0.038	OSLO2EMIT0.039	OSLO2EMIT0.040	OSLO2EMIT0.041	OSLO2EMIT0.042	OSLO2EMIT0.043	OSLO2EMIT0.044	OSLO2EMIT0.045	OSLO2EMIT0.046	OSLO2EMIT0.047	OSLO2EMIT0.048	OSLO2EMIT0.049	OSLO2EMIT0.050	OSLO2EMIT0.051	OSLO2EMIT0.052	OSLO2EMIT0.053	OSLO2EMIT0.054	OSLO2EMIT0.055	OSLO2EMIT0.056	OSLO2EMIT0.057	OSLO2EMIT0.058	OSLO2EMIT0.059	OSLO2EMIT0.060	OSLO2EMIT0.061	OSLO2EMIT0.062	OSLO2EMIT0.063	OSLO2EMIT0.064	OSLO2EMIT0.065	OSLO2EMIT0.066	OSLO2EMIT0.067	OSLO2EMIT0.068	OSLO2EMIT0.069	OSLO2EMIT0.070	OSLO2EMIT0.071	OSLO2EMIT0.072	OSLO2EMIT0.074	OSLO2EMIT0.075	OSLO2EMIT0.076	OSLO2EMIT0.077	OSLO2EMIT0.078	OSLO2EMIT0.079	OSLO2EMIT0.080	OSLO2EMIT0.081	OSLO2EMIT0.082	OSLO2EMIT0.083	OSLO2EMIT0.084	OSLO2EMIT0.085	OSLO2EMIT0.086	OSLO2EMIT0.087	OSLO2EMIT0.088	OSLO2EMIT0.089	OSLO2EMIT0.090	OSLO2EMIT0.091	OSLO2EMIT0.092	OSLO2EMIT0.093	OSLO2EMIT0.094	OSLO2EMIT0.095	OSLO2EMIT0.096	OSLO2EMIT0.097	OSLO2EMIT0.098	OSLO2EMIT0.099	OSLO2EMIT0.100	OSLO2EMIT0.101	OSLO2EMIT0.102	OSLO2EMIT0.103
ENSG00000101773.18	9.05973565236815	5.31629058967616	4.36817445735366	5.13255951440704	6.13316251711695	5.51428877166252	5.69326150461307	4.45456448853062	6.22935565640221	5.15314202723954	4.69050533840107	4.90641852623297	5.15410415269373	5.34174387322125	5.22798518316016	4.677916532702	4.41491153745967	3.44376356564924	5.2007827103793	5.04788089990164	6.53528972323633	4.68685497103496	4.44888674848425	5.39066863478551	7.55863492956796	5.1249985418791	4.28578214975913	4.73828592177813	5.19734531336391	4.91745581027757	4.90184739128525	4.93724508466391	4.9405435580028	4.12198581311862	5.93568129564104	4.94463062637863	6.48791963549322	5.9480212990026	6.05983838389996	4.25371232146158	3.95352896462622	4.80803234552739	6.03608899806977	6.28327369243259	3.93379070110954	5.58411032445209	7.64167775955549	5.73410806049847	4.95933712014248	4.69271219784629	4.37566747007499	7.31215079458292	4.65146108448878	3.31556423388196	5.50967558692502	5.40816532804158	4.32664199543614	4.79798875978645	5.69099220610769	6.05233934104456	5.07313289330718	6.01558134621372	5.30118491435399	4.41590685652965	4.88329182314144	4.66571407974309	5.99797477273145	5.90068034528081	6.07833902488897	5.02796210651194	3.92156996335259	5.08128398101333	3.81136158561316	4.01359812971067	4.60998114908097	5.36041377412733	4.85541052829356	4.60825810482408	5.66955973840287	4.76674238372434	4.60597968945819	4.89937928220616	4.50962505672122	5.50846908799382	2.76100034148007	5.72553063595357	4.60723708974979	5.76021304645139	5.32596181600934	5.86884848060529	3.87844435444402	4.3629714733385	4.05683080927825	4.43167098890017	4.83529382837805	5.02954096890231	4.63384494900217	5.24845584358906	4.86248300216105	4.59862354505553	4.532311518744	4.27985562473686
ENSG00000102554.13	0.80180246264171	5.32428518954603	2.69952902510814	4.36348167561329	4.50746032334357	2.80847720309897	2.19374307643919	3.09480317215742	2.90614984584935	0.958052891647689	1.83542090422216	2.99769302424853	2.8463058085996	2.42947782966327	4.93838706829677	0.385644275086044	3.4746848605634	3.61734455912276	2.73340637586819	3.16808060481585	3.52810494615741	3.69085850664618	3.58555908482252	2.68197427238812	1.0690287253295	1.64354068953303	2.65597911372816	1.57306412160421	4.38383795012627	1.30053623631847	1.46800384792476	1.38592160459276	1.77600489817187	0.287565819504975	1.93803283688748	4.19482335604028	2.49037812031089	0.9871473811634	3.62799449764361	2.84962449984378	3.20326633720861	3.96434570357843	1.9134145181008	0.911349359597904	2.9679286144085	3.3205486285019	3.19434903991295	2.60931849587026	1.13779874103221	0.787092288307221	4.14993118132769	1.2501163046868	1.74831786001295	1.83945236725933	2.27776586046984	4.26310737839332	3.12835529047158	4.13946835821306	1.54321128296028	2.99470498516925	1.61900762795403	0.545646490026721	3.1947292448212	1.60228906562116	4.08933238396128	2.97608620425682	4.43665736957878	3.77950963893068	3.63578581245575	1.78969559442799	2.82004153128449	2.60212057707222	2.65252675892969	0.990752789452493	2.912893834778	1.37400279600699	3.21229239605166	2.24102591311919	2.48727090813508	3.24735078289251	1.9937925472552	2.74996034852291	3.7416039867219	0.324039170803773	1.24556646387824	1.46778916857117	3.26382578004587	3.22704018482319	1.82542197463774	1.87974835824432	3.94083411768183	1.86032177685802	0.111850351694172	3.09838949535483	3.54965315261859	1.79006248711462	2.96924037926985	3.42537483001772	4.1443504755781	1.74009942846982	4.10674294330666	1.98989338151532
ENSG00000103089.8	1.53302800524321	1.20264978399515	1.66558272471981	0.927034126595033	1.56578445420821	1.15375850818218	0.915622227229709	1.3399280270651	1.27483398359579	0.506479409029203	0.621347272826174	2.30330852481061	0.818814955761897	1.68355247847974	2.13942852095003	0.314922734190982	1.1630255723856	4.58989279083583	1.59305862345445	1.03185255214327	1.01578197515259	0.936294161239145	1.79492075784166	0.887162223940725	0.851642683003644	1.1935158696499	1.45010173302432	1.58076692778445	0.39061840753037	1.41709704233988	1.79014388312311	0.305243648611344	0.135137928184084	0.42378139442234	0.854612711910371	1.13306695203441	0.523344312028257	0.275931222136959	2.93727464797955	1.26179068176011	0.790770208358081	0	0.88423477618938	0.653982643888276	0.91694074926875	0.690691259475042	0.685547914980896	1.52220602269428	0.366851134735004	1.23863493976196	1.27884079524582	1.4984380053078	1.98341021578563	0.892230177122362	0.594260924948254	0.231304809948548	0	0.771313101568745	2.06476870340744	1.1821938700478	0.395007899649659	0.942757278503143	1.7833408774871	0.638847545773241	0.870537537856782	1.46926109911437	1.27782896395665	0.872620811331448	1.19711499925146	0.963075458540981	0.87365434472252	0.862640281293788	0.0951580282468165	1.75184026359289	1.77146084579204	1.13860368155043	0.740870442431239	2.78682688731956	1.20813390851007	1.44431920810707	1.44696958133457	0.151354283963058	2.82366013906941	2.1608855726255	1.73592854792501	1.01429166082547	0.791729036355858	0.973937303441227	0.681584410845268	0.669426078278047	1.20225144208509	1.1658449662169	2.7474190370239	4.41428617756105	0.1713968497175	1.59147187656118	0.67423580057827	1.149448070439	1.3585479860724	1.51548221474438	0.89306950242479	1.20482734579533
ENSG00000103351.12	3.99096169339333	3.28000628000404	2.95689392193161	3.99899173154611	3.26923134969074	3.66546416475221	3.21746375873772	2.76226794479643	3.13569101211005	3.01988890869623	3.14462920292058	2.01357300681375	3.34804553723494	3.37429086173497	2.62115127674913	2.79874807694801	3.20784338811374	2.4667498863701	3.16220693670634	3.08728337451701	3.01613776675492	3.29190723274549	2.60187855104127	3.08570737697924	3.62222010204395	3.20250345002576	3.11303700668448	4.22643657255538	2.61712273747928	3.42336222396836	3.37702691293175	3.41777872635013	2.77812046576882	3.63443214200656	3.43161714698874	3.2102014278424	4.03311300462839	3.15279243133193	3.36652849179809	2.42009865675027	3.43576275417037	3.22316006210268	4.11850637557018	3.45267457564282	3.62634276872181	3.10408509230854	3.25639593013511	2.50488014177985	3.03610847741056	2.59703876182086	3.68221309506269	4.33442336584486	2.8284053284986	3.06945504412351	3.74598516489061	2.9942872583173	2.66909074349059	3.54282044019993	3.04134737387585	3.18652795445729	4.31672045882826	4.92557765932939	2.76185799931686	4.27811380171226	3.46028598066304	2.9093583778741	1.96736168876462	2.58766632475278	3.14069097543873	3.52664690145588	3.924690435826	2.90778687039659	3.2684700788456	1.99939789311108	3.16268465016279	2.32696268317499	2.88018999019191	1.8460597307709	3.21764451435243	3.57363278733828	3.24223511251806	2.44026863090629	2.56789269635043	3.24684129300409	3.17413794556304	3.72311256701056	3.2201923823804	3.36101644293699	3.3929353930967	4.67730724587054	2.77271666902733	4.06207654086971	3.09506777741312	2.26643693867367	2.05719511347883	3.19309854555778	2.91535791674665	2.82867208071478	2.58862204825602	2.93261279774104	3.55966777195709	2.83615081850883
ENSG00000104332.11	0.551133900404465	5.92269296157697	5.87763964775088	6.26823118666797	8.03940158694136	6.28389504257909	2.89213660657295	6.58498618583306	6.58725031541215	1.13561472097766	2.20169670913823	0.483034900893722	6.97888141390446	3.19581311920736	3.54558123435722	0.287111502872908	6.13764134726267	5.07455315708768	0.732633841017165	6.67381774410689	4.009770471443	7.78451075864229	7.29386386535784	1.35120731563333	2.8926401841585	6.07865596484641	3.01629837634982	2.30341349815262	6.73847032539534	3.67228571809364	1.82782664686263	0.70214231307401	5.14510104154244	1.51020733611768	0.506646168350006	8.15481595741935	4.02813916835887	1.73166616927267	0.475946121363277	4.09594934936975	3.4559949911362	6.5374544108491	2.3801793061135	1.35257699229888	3.03198904149974	6.03524709550708	7.59033537372843	2.39630255694371	0.33739594761757	0.312858861693352	2.04806039765101	3.74364706809238	2.45371271179527	2.83869144037848	6.6034673162286	5.93905192346249	6.26948842322751	6.94930877161849	3.11145093571376	3.6019500918957	2.67580027061587	1.95912667788825	5.23387772831334	1.64064558018982	5.75943190181541	6.97156735175236	8.29250288272572	0.499909037492421	7.26109791808382	3.91389291357566	2.33960897556417	6.72639486278992	7.96434239438167	2.86897003121028	5.65809005508072	3.49354950752181	3.89756115357055	1.28625444372328	3.46258116700603	2.97812354099358	1.00170633383535	5.13450415171891	8.19324204642982	1.18625142792119	3.45014468864904	1.45678690493499	4.97253908435272	7.94622960707705	2.89408662652658	4.7421565475955	3.52746882959696	3.59653447946209	0.521289102605247	5.02504552734942	5.78339431568558	2.7919544927269	5.03891701004288	7.18351634409489	6.96133204957696	3.89659542259433	7.35360428168843	3.16424632996906
ENSG00000104341.16	3.08799462828851	5.35975601211009	2.360135452563	3.34746119651261	4.21121538923456	4.26524239978335	5.25884300369082	3.9533498612973	3.59447467816099	1.75783801666056	2.68428646379808	5.38812770803792	5.08515591107126	2.39154426537309	4.99198703659056	2.16433945714223	4.83742863459002	3.52627111535151	3.44243660431529	4.39279036535607	2.27496481199025	4.7018761801125	4.2484458096121	3.94134262984088	4.12400133357939	2.99058213912864	4.29779948967529	3.3062637964635	5.98096867828245	4.18326164938975	6.51431138665946	4.60573618809969	4.24995450568423	3.34249899824622	5.32669618925763	5.30636816442248	3.45269233461835	2.6220162555838	1.71428388861567	4.6965476834128	4.85107961210096	5.34698102129455	4.87942435452814	5.82727925895965	4.67683516039769	2.83515923866405	4.18193930408293	3.80900108811565	2.73715183491599	0.767247953932032	1.96687505009729	2.67501540347652	4.08138501243046	4.00044120761594	2.8743064817298	5.30154114316599	2.859388741521	4.87751438705385	2.38059616308733	3.90278467331035	2.63666437974874	4.51239088753243	4.33647138760761	3.23257436016381	3.34184915143135	4.35330066525474	3.12556523348845	6.16014053028616	3.12422306567189	3.20058804464637	4.22643677662052	3.72688754887927	6.96439805288553	2.81016956152051	3.58257503409957	3.42496046489824	3.61156720900338	3.43120750951863	3.98633140903685	4.41479663660024	4.30868089270504	5.14362552086568	3.4442337207927	2.93680881169421	4.39124186079264	6.93123096058725	2.83865646737864	4.69891340588587	4.49832280614683	4.20408014512076	4.62847674781587	5.68344084540776	3.49492744172625	6.01303995655272	3.14393148170974	4.02034786049024	5.07232717194218	3.3229531808377	4.04158795333655	5.0422811397245	3.38053517328815	3.36296899357954
ENSG00000104447.12	5.96754437374373	4.83401698709486	5.03920125175823	5.55178053995613	5.16210972161684	5.36585957865613	5.18882233716223	5.25391812364439	4.66396754337745	5.02059753767391	5.42802323008946	2.34683801495792	4.47439329342214	5.36499889508415	3.33639764375336	5.2215716949376	5.21199828843505	4.56084894257803	4.42792634189553	4.83779445679174	3.94412200231059	4.69564450604583	3.07510515407361	3.70217370676368	5.36665769492398	5.12063156365627	5.02484441381428	6.17228395312352	2.69649478545671	4.60642345664374	3.86879974419131	4.85046385992768	4.68684169991928	7.26803964939119	4.69224003739158	5.12622687235441	6.27840224229274	5.39556111733304	3.19326922717904	4.26113924082396	5.20755174896189	4.50733548635102	6.04962356992219	5.50772681786341	5.04370704276523	4.15493412941824	5.57294816334175	5.49585495373807	5.08673378270504	4.4778244007283	4.91322521393342	6.10255747724911	5.92831132011694	5.07257779945884	5.38005365942418	3.72207709879429	3.76954599176299	5.08233203878894	4.73153303186944	4.73234520459697	6.52091431873915	5.44249296782123	5.3466461400531	5.81396139051568	5.26269380318668	4.30211963407041	4.34066480052505	3.05790289549252	4.7809401022837	5.7172977397881	4.95045622751638	4.44997165554422	6.50776127621986	1.45531705580083	5.17954711545171	4.91728117868796	5.70917660808772	2.81295762982004	5.6239670579966	5.11026135925062	5.30387930700346	5.35800494964427	3.72030783845269	6.20378224596806	5.62674539644274	6.55024435579893	6.18142939699013	5.04202942498235	5.7807603823531	4.75517850678085	5.44306782751587	7.07150104122375	5.52772788112996	3.78837192883011	4.65922318919628	4.2794341201961	5.2850536965494	5.04886797031104	3.86804661556692	5.82220421300303	5.23869040685029	4.30902164657928
ENSG00000104687.12	4.20348096332119	5.14814085306141	3.47236918378106	4.61213976453035	4.16982481738822	3.73628515802606	4.60249189546872	3.53647921139309	4.37526188892224	4.54134437046474	4.76953567664169	4.34056136264264	4.7173281506623	5.65398946888892	3.91269127710479	5.01580991030211	4.26837285160866	5.42643038323689	4.3967299903321	3.4028211369859	6.35114873037691	4.2436011076892	4.5179023489566	4.7704257060193	5.33540415394878	4.08383677643134	4.182039602328	3.2754210297719	3.89625964785386	4.49677990084692	5.30316670381829	2.63742772103075	4.50330329575522	3.92459365247901	2.99145025871759	3.55751921640369	4.44226716821521	4.63698453855957	4.37217293593751	4.16240988108961	4.20901889380587	4.78456652273788	3.4689406840892	5.20693111152143	4.31186040512682	5.03523338579972	3.14768375361421	3.49991450344629	5.69153884598376	4.38847503650555	2.87699973546976	4.66354649466023	5.01242297766468	4.81262126323819	3.64558189162261	3.74622176217273	4.51102109312688	4.02602594318023	3.92653558951592	4.64703640312488	5.31523744887079	2.37307349521176	4.88373700811179	3.23414444660598	3.74548284688867	3.83896660743601	4.04651712420144	4.97289168456323	3.66396324486512	3.39197435463529	4.60825393962938	4.58477791089163	4.0631882606782	4.71652003095856	4.74626022717902	4.23520821238555	2.68754912635794	6.2448506123406	4.57792431474046	4.84319928304531	4.98693442863653	4.56687400169362	3.85838273169106	5.76191028171955	4.4409986885423	4.93848473463823	3.64987351834658	3.12058527457953	4.50237121515167	4.99638942337163	3.91549324413906	4.18038306009188	5.53769191714316	5.58628423756659	4.16653363736251	2.95069713805952	4.94071127434287	3.15861186386906	4.00804295223075	4.73802322097357	3.77682191486013	4.71816371757254
ENSG00000104783.11	4.23414741479631	3.86239842150289	3.77437471405411	2.94957735106271	3.82435003785037	2.97461299069219	2.36944655914062	2.08566569659224	3.68482075505296	1.37966562148969	2.22746915150306	1.07824610678176	4.8034160002363	3.25495474228586	2.78037635665168	1.42212258085881	4.14266884501714	5.28290333315779	3.89346710017704	3.53076009063803	1.64740227338367	3.81441417268762	3.6904101754441	1.80867592537345	2.88691148953677	2.42536785010732	1.00662125790265	3.57094897375354	4.78919140288523	2.07743202014244	2.04737886329767	1.07629921815874	4.25543710579225	0.350034710143479	0.678480631201486	3.83426094303381	3.11242425577598	0.965171519257736	1.27049904091578	2.76219907494761	2.15321518162524	4.80919349514108	1.95366174840925	2.50915047515807	2.01403776360322	3.23972748159575	3.74973465762635	1.12738554851654	2.77148698586261	2.50681237740388	1.7939173669254	1.3759068465767	1.71114325113295	1.10322928826068	2.98579745722754	6.52229233762254	5.23022873670409	3.5772395084998	2.55271658290548	5.16145610019567	4.13021841868688	1.91188896483107	2.14224823222352	3.99566015584732	2.1419294288998	4.20321645576006	4.62188530989058	4.69338363926146	3.12371774287734	1.47489591927732	1.02902335808771	3.29685822242265	3.51541977813889	4.74711589281908	3.23046899820419	2.95326775668446	2.43756827065427	4.12743353892496	1.59611715855962	1.11216307727906	1.38458322541219	1.92778551533781	5.86443743710133	0.129955234567623	1.24492334219084	1.6812533060018	2.57716274256394	3.37087864160634	1.89077592758238	2.12776868647981	1.42453332763391	1.88910329869595	2.44410024372515	3.81924282617516	3.73013515447926	2.34229062640336	2.25660403106081	3.90056345803344	3.48834457357471	3.12359867783315	2.82216555303075	1.89934600946036
ENSG00000105011.8	1.96879209872565	5.01265836319975	3.40888016293288	2.49140866007101	2.01438679836119	2.7442632163713	3.31664185419443	2.94868789794601	3.15236305458834	2.2881575219254	2.66279215645481	4.68268922380908	1.3974545519638	3.57527735959876	3.85467860727645	4.54875140413454	2.05095463278787	2.51155152288796	2.44472013733109	2.54451825148805	3.41581170459513	0.520316081760818	3.16850854068754	2.46961878467742	3.3597519700542	1.46364351607701	3.33687489349711	3.23612658968771	4.12746684225248	2.94321379677348	4.9710040755156	3.66271620735067	4.6748446265558	1.55509289864976	3.37520815461726	1.64392533449402	3.3889794259658	2.6214439339522	4.37849170879894	1.38052489486733	1.49748982005482	4.01201832469449	2.86715721604344	3.68021295165299	4.98227047504735	3.37944042978135	1.66965536878622	5.76482295560266	3.05385672932848	4.35165661531081	3.29814034785788	2.49334934379045	3.35691462463539	3.26989686026525	1.94825502039533	4.32285509802231	3.03425087393902	2.31596529479716	3.42766087067925	3.45459648453611	3.88103756432134	4.28093567779873	2.59391741137617	3.34657645487439	1.35079401286591	2.92697292954058	5.0117535819012	5.19908131907153	1.97780531813658	3.3684344822224	3.07008339078411	3.05194388882782	3.55746443637939	3.89234778598876	3.82810470873588	2.07275867062855	3.6149585937241	3.70050965525312	3.30148777303066	2.65549971654855	4.22252806615485	1.95472678625071	2.99531923438137	3.36315501336123	3.60001880173869	3.49902529973385	1.66490641602338	1.37438425687975	2.94891009781093	4.14232498990662	3.49010174474121	4.5724430199143	3.26767766208118	5.75791405743368	4.65049984659804	3.49698350216008	1.37913287031017	4.72605586938451	2.9232829278657	4.77683496955388	2.06207139238718	3.39496759551179
ENSG00000105173.13	0.002710149638998	3.73566186461503	1.57261895132505	0.901855856781342	0.680188886471542	0.763573158019733	0.791172523287287	1.11876014301836	1.70676348145429	0.592264266345252	1.35423285837698	3.27562191533651	0.449622242104115	1.2948899901022	2.80983203150132	0.92352021736878	0.916020444610703	1.45762207701037	1.49510733940566	0.716514764330566	3.58606103069475	0.429901311535441	1.18663448421267	1.1816006274971	0.951404972615711	0.393878879184581	1.54220637574303	1.11558363458599	3.51576596991706	1.87530218904419	2.35466494186791	1.6516561648431	4.03253723647989	0.763923755324939	1.64650155837245	0.451804311388237	1.24101459297232	0.599706212850113	0.997993437131136	1.19412422413168	0.712483963139106	3.73014898336243	1.95310138554089	2.40974279239864	2.32663659521947	1.05136402136229	0.600779513149559	2.72934505423141	1.89815165268171	2.51104200449937	0.898342356182423	0.550322265753368	2.57942421832088	1.57082159499221	0.535024443813988	2.3178286491428	3.86624172141024	0.708058629509439	1.64039336895887	1.30504344061117	1.33039788901355	1.5578480507072	0.398880645447778	0.847744858154083	0.59935408951122	1.02297862193187	3.30292467680131	3.516792216391	0.90009978226543	0.002710149638998	1.08704261434749	1.0634252897634	5.12484607538987	1.80597619247053	1.67648486258837	0.548799862994043	1.9524908645812	2.20174697903022	1.0313762205959	0.954694676113273	1.89019417112378	1.26709515118854	1.78037977771267	0.711815553696883	1.84211588646241	0.952701858063502	0.901918000440106	0.786619505921292	0.87360237671861	1.35371649659706	1.80196383559212	1.05725329096774	1.03086269148225	4.11770511872056	4.09922348640941	1.34868755398235	0.511772802076151	3.13513969104502	1.36107700211296	2.32078718332834	0.769301874208629	1.77385836364221
ENSG00000105707.13	5.13934419386837	2.92104683965738	4.90613410612262	3.73921296486218	2.63743278425948	4.51985196596426	4.5385143383374	4.52022355581343	4.22571109820048	4.64251384011239	5.01227712650366	1.07752740887864	4.47551451803108	5.04660175449476	2.07310486055219	5.92812709232268	4.28907420792425	0.355625945460801	3.17365943074066	3.76237223849958	0.782805113725713	4.05773811314713	2.3528776532532	2.53265968048493	4.95418869610667	4.45065751945434	3.31018582592461	3.52684875435534	3.96244812166682	3.96387720134239	2.67369414360618	5.00508181436733	0.71188678046205	4.90528303624549	4.84725291275488	4.0184782104679	4.85730393135899	5.44711577883137	3.10430409655465	3.22661151066814	3.72428944600448	0	4.77088393815547	3.72005965587919	4.39149473965064	3.16025446687284	3.89317389397995	1.07391199595927	4.87398443737238	3.33271977560358	4.73043719972063	5.05591410041222	3.33825656540997	4.10751066328117	4.55475484058922	3.58133347373956	0.126815148575987	3.89157355511484	3.74478973429704	4.89927624495715	4.25992451040121	3.97949962545631	2.94286718417857	4.51601649110477	4.54490843526154	3.69650960825548	3.8232777184783	0	3.55475939672069	4.60716469373033	4.73567125321529	3.1556090816034	0	2.08685617753481	4.14011625281201	3.3238329329403	4.01012937365878	0.44018667089674	4.42606947329799	4.15189611499304	5.45628860521822	4.47337404338646	2.29900134590517	4.6930371286379	4.53675118390364	3.08951125089616	4.03586178940986	3.47743689577995	4.27323821177449	5.23780016206624	4.29689206655914	3.80331747048504	5.05042492679719	4.23673367161152	2.83663233913116	4.6105594017841	3.11739594945143	3.55536463165319	4.04252901389989	4.91935293301758	3.48968077243733	2.83976701522124
ENSG00000105792.19	1.97417823934005	0.57746188201949	1.93659919184553	2.64769350724641	2.08293501488325	3.41777700476679	2.47124496583308	1.22962976769224	1.87895291304753	2.7546149438551	2.49784324036987	1.46504780544099	3.20015093457003	2.51856733909669	0.919853543352017	2.36950568902414	2.61943321321118	1.30546889902886	1.29190548025627	2.63829575775655	1.75427075387546	3.23060228744734	0.73250484678318	1.92659193117553	3.07061417650966	2.20108027295827	2.19891239869399	3.11934951092604	0.423142603130993	1.69340499722977	1.40496271971497	0.461397560465502	0.200780401539449	2.55890460540045	2.38299373509865	2.20722129315908	2.62205873514626	3.90273169512455	1.49239423158119	1.97940343772195	2.80476307945007	0.941156749962937	0.350529764533434	1.69541514680185	2.11803941138977	2.69757461517018	3.32218924832968	1.63638292042209	1.41757195951873	1.54654990859378	3.9283012724972	3.92483695033345	1.26775458340277	1.9973212568746	3.8471818113055	0.916949970433819	0.795351111060811	2.99550860874577	2.39023540115905	1.64994852971076	2.13404353116404	2.04982197580765	3.34158180386283	2.20389113907699	2.42617122163763	2.63574149746013	0.831568529121351	0.519044512213416	3.57560197559022	2.75962699708689	2.26286251936555	2.1200725614022	0.432934178828229	1.75060909834995	0.855899188764615	3.00376267124046	2.08759483796815	1.63832449201056	2.94107160639674	3.22010836723282	1.94212832894742	2.48008699987082	1.33713725141696	3.40186598755773	0.787388789779829	0.687138535692115	2.66050702621749	3.03777797446409	2.41538814337393	2.32461460845615	1.29701178116928	1.31312350808614	2.44466388565456	0.546860099438685	0.245892407892617	1.13497355714916	2.33445285213353	0.244204385013395	2.45282284683998	2.19956128549466	1.848540788498	2.25344083778997
ENSG00000105894.11	2.09898873493983	5.6244195466494	4.62962033664448	7.08306859049255	8.31216054860389	6.92333702812526	4.17224374045241	7.0005590940258	7.75109066382624	1.17331945668428	3.20650916321019	1.31933123949114	8.22628054068746	4.14363314538637	3.18787875160906	1.97531249596666	5.51503374860759	3.44538713763541	3.1121494546201	6.8118057855858	2.99461719445262	9.66973937021976	5.84399251493915	3.61840178045246	4.28028806658512	5.95888560975976	2.86463333203242	2.78549239017929	4.04408435371632	3.46368265911666	2.7868277206513	2.08579342568833	3.58486307584863	2.17698029980971	0.851668959666075	8.68914924427122	3.22779701965891	2.82352071049506	1.67607552612635	5.19821035406124	5.02690669656149	2.14392699828077	3.22928143533758	2.18592177100229	3.57753300770458	7.66652115214781	7.81671017363703	2.19074752452783	1.46490250122626	0.77281241537263	3.4849762540678	4.10242340433141	2.71293159098404	2.26053293360618	6.48806627849559	5.11695481400379	2.83494038459355	7.28369753902814	4.44041844405097	3.99080188385453	1.3917589141585	3.97230504002304	5.5790365471851	3.19208740335585	4.90056703828904	7.25534029270266	7.83292064017407	1.49110440738752	8.08613335974833	3.47034723798432	2.94274121921216	5.68917602137799	0.588693291945959	1.85193484518285	4.18371240407641	2.58946761731826	3.75307369878142	2.18892099959641	4.02633285124412	3.34827849366087	1.97133318768294	3.95657196718912	5.73332110469669	2.29397186112441	2.57168081941412	3.38494506055774	6.05453066329231	8.45409484910203	3.03625071073726	4.8563890532619	3.82028390973543	4.31687568941037	1.02511871095456	1.1851748922637	3.90903354530652	4.42274066747693	4.97105283330669	3.8808438971614	6.55034120504034	2.58471280375989	5.51461001775789	4.62541234543353
ENSG00000105974.11	2.92587235337247	2.96658337100554	4.52340904273214	5.97618532928649	6.41159557664743	5.56030589915925	4.1455685810434	6.70804353230562	5.08283928124153	2.83429920686381	2.43505563569971	2.18850965046135	4.39779712385605	4.33890189721425	5.38792908611813	3.73846275518653	5.28552162902445	4.04601347040046	4.55319548858496	6.54501413692893	4.00159160190625	6.86014682832375	4.73320729508791	4.93566904721265	3.72993591712203	5.54226982156871	5.9210415401905	4.47253104836475	3.27416544588421	5.73751465434579	3.12912279425647	2.5184481970113	2.19142548378252	3.17338794474174	2.93142723022141	5.99931352827107	3.54895336513265	4.25584996458945	3.82206734701773	5.40529104093734	4.3073005914385	1.64953712994996	3.7215655245413	3.19245264528819	4.68456270370444	5.41563225956833	5.21031557999341	4.14758274418423	3.51575627908216	2.68232875141741	4.72327807354774	3.31151393856398	3.797733212782	4.19586802121033	3.7441644284468	3.50809434867005	3.5630309904604	5.30987881203752	4.25455977233244	4.30247727291814	2.27196946656955	4.43901134780532	6.05587230324333	3.56631112648663	5.83700947839017	6.31186220885601	2.65874394623153	2.92167384458529	7.10089472581371	4.38241845029014	5.31355646228699	6.31371499465645	3.34590686520634	3.52999540955631	3.9960844114669	5.0544378501129	5.14685068731721	2.87543032136255	3.43036107093066	5.53764173512602	3.46743255276953	7.10107073929165	6.00334137800397	4.24339275349248	4.45062723260302	4.34348034205517	4.41221937497938	5.64506772526055	4.37621586541559	5.72343568525209	3.8566895472265	3.64887981104285	2.98801095527769	5.89054254558473	2.9477131678414	3.87081326155521	5.24679871753218	3.78847613080805	5.37050512674799	4.05360672851125	5.47667396395987	4.42622803740069
